"No.","業種","屋号","営業所所在地","営業所電話番号","申請者氏名","代表者氏名","申請者住所","申請年月日","許可年月日","初許可年月日","有効期間開始日","有効期間満了日","備考","LocName","fX","fY","iConf","iLvl"
7739,飲食店営業,Ｂａｒ　Ｒｅｅ,熊本市中央区下通1丁目10-11銀座プラザビル9F903号,,室原　里香,,,2022年11月30日,2022年11月30日,2022年11月30日,2022年12月1日,2028年11月30日,,"熊本県/熊本市/中央区/下通/一丁目/１０番/１１号","130.70941","32.80029","5","8"
7740,飲食店営業,チアーズ（ＣＨＥＥＲＳ）,熊本市中央区花畑町11-34都ビル1F-2号,327-0038,小竹　誠,,,2022年11月30日,2022年11月30日,2022年11月30日,2022年12月1日,2028年11月30日,,"熊本県/熊本市/中央区/花畑町/１１番/３４号","130.70721","32.80214","5","8"
7741,飲食店営業,Ｂａｒ　Ｓｔｙｌｅ,熊本市中央区下通1丁目11-8甲斐ビル2F,356-5668,山内　優,,,2022年11月30日,2022年11月30日,2022年11月30日,2022年12月1日,2028年11月30日,,"熊本県/熊本市/中央区/下通/一丁目/１１番/８号","130.70766","32.80027","5","8"
7742,飲食店営業,炭火焼き　丸米,熊本市西区春日1丁目8-15,355-3712,吉川　道代,,,2022年12月1日,2022年12月8日,2022年12月8日,2022年12月8日,2029年2月28日,,"熊本県/熊本市/西区/春日/一丁目/８番/１５号","130.69214","32.79195","5","8"
7743,飲食店営業,寿司虎　益城インター店,熊本市東区桜木6丁目7-18,285-8677,虎コーポレーション㈱,中村　臣吾,宮崎県都城市高木町7195番地1,2022年12月1日,2023年1月11日,2023年1月11日,2023年1月11日,2030年2月28日,,"熊本県/熊本市/東区/桜木/六丁目/７番/１８号","130.78169","32.79005","5","8"
7744,飲食店営業,白艶,熊本市中央区下通1丁目2-11TM34ビル5F-D,245-7701,㈱おれんじ,松茂　信吾,熊本県合志市須屋2190番地1,2022年12月1日,2022年12月6日,2022年12月6日,2022年12月6日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/２番/１１号","130.70827","32.80211","5","8"
7745,飲食店営業,14,熊本市中央区中央街2-3ライズ下通EXE1F-101,,村尾　雷太,,,2022年12月2日,2022年12月7日,2022年12月7日,2022年12月7日,2029年2月28日,,"熊本県/熊本市/中央区/中央街/２番/３号","130.71146","32.80075","5","8"
7746,飲食店営業,茶わん喫茶　カリーノ下通店,熊本市中央区安政町1-2,,㈱カリーノビジネスサポート,馬場　英治,熊本市中央区安政町1番2号,2022年12月2日,2022年12月5日,2022年12月5日,2022年12月5日,2029年2月28日,,"熊本県/熊本市/中央区/安政町/１番/２号","130.70967","32.80236","5","8"
7747,飲食店営業,東アジア共生ブックカフェ,熊本市中央区大江2丁目5-1熊本学園大学14号館2F,364-5162,申　明直,,,2022年12月2日,2022年12月7日,2022年12月7日,2022年12月7日,2029年2月28日,,"熊本県/熊本市/中央区/大江/二丁目/５番","130.72874","32.80451","5","7"
7748,飲食店営業,ＲＥＹ２,熊本市東区若葉1丁目3-14松本ビル1F東,240-0286,平野　勢実,,,2022年12月5日,2022年12月8日,2022年12月8日,2022年12月8日,2029年2月28日,,"熊本県/熊本市/東区/若葉/一丁目/３番/１４号","130.76082","32.77782","5","8"
7749,飲食店営業,ｓｎａｃｋ　Ｄｉｏｎｅ,熊本市中央区下通1丁目9-29森天会館4F,,廣瀬　文彦,,,2022年12月5日,2022年12月6日,2022年12月6日,2022年12月6日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/９番/２９号","130.70689","32.80065","5","8"
7750,飲食店営業,ラウンジ　紅蘭花,熊本市中央区新市街3-8フラッグスビル4F-A,,曹　禎宏,,,2022年12月5日,2022年12月8日,2022年12月8日,2022年12月8日,2029年2月28日,,"熊本県/熊本市/中央区/新市街/３番/８号","130.70753","32.79982","5","8"
7751,飲食店営業,３丁目のゴローさん,熊本市西区横手3丁目6-40中野AP104,,髙本　竜二,,,2022年12月6日,2022年12月7日,2022年12月7日,2022年12月7日,2030年2月28日,,"熊本県/熊本市/西区/横手/三丁目/６番/４０号","130.68756","32.80074","5","8"
7752,飲食店営業,ローソン熊本植木町岩野店,熊本市北区植木町岩野66-4,272-3303,加藤　勝憲,,,2022年12月6日,2023年1月16日,2023年1月16日,2023年1月16日,2029年2月28日,,"熊本県/熊本市/北区/植木町岩野/６６番地","130.69164","32.91272","5","7"
7753,飲食店営業,林檎堂　はません店,熊本市南区出仲間9丁目2-15,,㈱林檎堂,天野　裕斗,熊本市中央区上林町3番36号1F,2022年12月7日,2022年12月8日,2022年12月8日,2022年12月8日,2029年2月28日,,"熊本県/熊本市/南区/出仲間/九丁目/２番/１５号","130.72083","32.77390","5","8"
7754,飲食店営業,京櫻,熊本市中央区下通1丁目11-5境ビル1F,,甲斐　成一郎,,,2022年12月8日,2022年12月12日,2022年12月12日,2022年12月12日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/１１番/５号","130.70734","32.80034","5","8"
7755,飲食店営業,焼肉なべしま健軍店,熊本市東区花立5丁目9-15,360-8111,㈲熊本なべしま,東坂　慎也,熊本市東区花立五丁目9番15号,2022年12月9日,2022年12月13日,2022年12月13日,2022年12月13日,2029年2月28日,,"熊本県/熊本市/東区/花立/五丁目/９番/１５号","130.77249","32.78884","5","8"
7756,飲食店営業,３ｒｄ　Ｐｌａｃｅ,熊本市中央区下通１丁目10-6アーバン21ビル4F-B,,ヴァリアス㈱,堤　拡憲,熊本市中央区本荘六丁目15番38号グレース本荘1F,2022年12月9日,2022年12月20日,2022年12月20日,2022年12月20日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/１０番/６号","130.70889","32.80043","5","8"
7757,飲食店営業,いち代,熊本市南区八幡6丁目1-48,357-5506,宮田　哲夫,,,2022年12月9日,2022年12月16日,2022年12月16日,2022年12月16日,2029年2月28日,,"熊本県/熊本市/南区/八幡/六丁目/１番/４８号","130.68520","32.74507","5","8"
7758,飲食店営業,ジンギスカンチャックロール,熊本市中央区新町4丁目4-42リバティ新町Ⅱ-1F,342-5332,㈱ｍａｍｉｒｅｅ,木下　雅晴,熊本市中央区米屋町1丁目9番地1フローレンズ福グランドアーク301号,2022年12月9日,2022年12月15日,2022年12月15日,2022年12月15日,2029年2月28日,,"熊本県/熊本市/中央区/新町/四丁目/４番/４２号","130.69540","32.79999","5","8"
7759,飲食店営業,中華料理　ハルピン,熊本市中央区水前寺5丁目29-4,381-4733,井上　修二,,,2022年12月12日,2023年1月17日,2023年1月17日,2023年3月1日,2029年2月28日,,"熊本県/熊本市/中央区/水前寺/五丁目/２９番/４号","130.74341","32.79723","5","8"
7760,飲食店営業,ＳＰＩＣＥ　ＡＲＯＭＡ,熊本市中央区東子飼町8-41,343-0808,チャパガイン　ジーバン,,,2022年12月12日,2022年12月20日,2022年12月20日,2022年12月20日,2029年2月28日,,"熊本県/熊本市/中央区/東子飼町/８番/４１号","130.72003","32.81197","5","8"
7761,飲食店営業,レモホル酒場　熊本店,熊本市中央区新市街5-16栄通りKビル2F,,㈲ＧＣ,石原　義明,東京都港区赤坂七町目6番15-505,2022年12月12日,2022年12月13日,2022年12月13日,2022年12月13日,2029年2月28日,,"熊本県/熊本市/中央区/新市街/５番/１６号","130.70662","32.79949","5","8"
7762,飲食店営業,喫茶＆ＢＡＲ　タビビトノサロン,熊本市中央区手取本町5-1-2F,,㈱旅人の木,馬場　裕之,熊本市中央区下通1丁目8-30地下1階,2022年12月14日,2023年1月12日,2023年1月12日,2023年1月12日,2029年2月28日,,"熊本県/熊本市/中央区/手取本町/５番/１号","130.71002","32.80298","5","8"
7763,飲食店営業,Ｂａｒ　ＸＲＯＮＵＳ：Ｒｅ,熊本市中央区下通2丁目2-2ブロッサムビル2F,,橋本　優之伸,,,2022年12月14日,2022年12月14日,2022年12月14日,2022年12月14日,2029年2月28日,,"熊本県/熊本市/中央区/下通/二丁目/２番/２号","130.70799","32.79927","5","8"
7764,飲食店営業,Ｐａｓｔａ　Ｍａｆｉａ,熊本市中央区上林町1-30-1F-E号,288-1740,山本　直樹,,,2022年12月14日,2022年12月15日,2022年12月15日,2022年12月15日,2029年2月28日,,"熊本県/熊本市/中央区/上林町/１番/３０号","130.71159","32.80698","5","8"
7765,飲食店営業,ＡＭ　ＴＨＵＣ　ＶＩＥＴ,熊本市中央区新市街1-17KD新市街ビル2F,,ＤＮＭ貿易合同会社,ズン・ノー・ミン,熊本県菊池市大琳寺202-1-101号,2022年12月15日,2022年12月19日,2022年12月19日,2022年12月19日,2029年2月28日,,"熊本県/熊本市/中央区/新市街/１番/１７号","130.70580","32.79919","5","8"
7766,飲食店営業,餃子屋　弐ノ弐　上通本店,熊本市中央区南坪井町2-2,325-6122,北村　大輔,,,2022年12月16日,2022年12月21日,2022年12月21日,2022年12月21日,2029年2月28日,,"熊本県/熊本市/中央区/南坪井町/２番/２号","130.71303","32.80677","5","8"
7767,飲食店営業,ピザハット　熊本世安店,熊本市中央区世安町361-2-102,227-6777,日本ピザハット㈱,中村　昭一,神奈川県横浜市西区みなとみらい四丁目4番5号,2022年12月16日,2022年12月28日,2022年12月28日,2022年12月28日,2029年2月28日,,"熊本県/熊本市/中央区/世安町/３６１番地","130.69864","32.78614","5","7"
7768,飲食店営業,銀兵衛,熊本市中央区下通1丁目8-11AI Ginza Kagomachi 1F,328-9355,竹下　晴仁,,,2022年12月16日,2022年12月19日,2022年12月19日,2022年12月19日,2030年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/８番/１１号","130.70964","32.80082","5","8"
7769,飲食店営業,ナマステ　流通団地店,熊本市南区江越2丁目3-20,288-7411,㈱ＳＡＰＫＯＴＡ　ＢＲＯＴＨＥＲＳ,サプコタ　ヤマ　プラサド,熊本市東区戸島4丁目2-45,2022年12月19日,2022年12月21日,2022年12月21日,2022年12月21日,2029年2月28日,,"熊本県/熊本市/南区/江越/二丁目/３番/２０号","130.70268","32.77242","5","8"
7770,飲食店営業,炭焼き　呑炭,熊本市中央区保田窪2丁目12-3KⅡビル101,,草野　誉史,,,2022年12月19日,2022年12月26日,2022年12月26日,2022年12月26日,2029年2月28日,,"熊本県/熊本市/中央区/保田窪/二丁目/１２番/３号","130.74654","32.80732","5","8"
7771,飲食店営業,ＫＩＲＩ,熊本市中央区花畑町13-23花畑ビル5F-BC号室,352-5853,㈱ＩＲＩＡ,田中　愛梨,熊本市中央区花畑町13番23号花畑ビル5F,2022年12月19日,2022年12月21日,2022年12月21日,2022年12月21日,2029年2月28日,,"熊本県/熊本市/中央区/花畑町/１３番/２３号","130.70616","32.80038","5","8"
7772,飲食店営業,阿部牧場ＨＡＢ＠熊本店,熊本市中央区手取本町5-1-1F,,㈱デリバリー九州,西川　重博,熊本市南区江越2丁目15番30号,2022年12月20日,2023年1月12日,2023年1月12日,2023年1月12日,2029年2月28日,,"熊本県/熊本市/中央区/手取本町/５番/１号","130.71002","32.80298","5","8"
7773,飲食店営業,Ｌａｖ　ｆａｂｅｃ　ｒｏａｓｔｅｒｓ,熊本市東区八反田1丁目3-87,,前田　賢一,,,2022年12月21日,2022年12月22日,2022年12月22日,2022年12月22日,2029年2月28日,,"熊本県/熊本市/東区/八反田/一丁目/３番/８７号","130.75629","32.81366","5","8"
7774,飲食店営業,立食い鰻専門店　銀シャリうなぎ,熊本市中央区上通町9-4,,㈱エスケーアイ,坂本　秀太,熊本県上益城郡御船町滝尾5846番地5,2022年12月22日,2022年12月27日,2022年12月27日,2022年12月27日,2029年2月28日,,"熊本県/熊本市/中央区/上通町/９番/４号","130.71144","32.80574","5","8"
7775,飲食店営業,博多天ぷら　たかお,熊本市中央区手取本町5-1HAB＠2F,,㈱弘商,矢川　貴之,福岡県福岡市南区清水一丁目1番19号,2022年12月23日,2023年1月12日,2023年1月12日,2023年1月12日,2029年2月28日,,"熊本県/熊本市/中央区/手取本町/５番/１号","130.71002","32.80298","5","8"
7776,飲食店営業,ＣＵＲＲＹ＆ＢＡＲ　サンテリア,熊本市中央区大江6丁目25-4マーカス天神2号室,,㈱ＳＵＮＣＲＥＡＴＥ,松本　陽介,熊本市中央区子飼本町3番20号,2022年12月23日,2023年1月4日,2023年1月4日,2023年1月4日,2029年2月28日,,"熊本県/熊本市/中央区/大江/六丁目/２５番/４号","130.72504","32.79548","5","8"
7777,飲食店営業,ＡＪＩＳＥＮ　ＷＯＲＬＤ,熊本市中央区手取本町5-1HAB@熊本2F,,重光産業㈱,重光　克昭,熊本県菊池郡菊陽町辛川448番地,2022年12月26日,2023年1月12日,2023年1月12日,2023年1月12日,2029年2月28日,,"熊本県/熊本市/中央区/手取本町/５番/１号","130.71002","32.80298","5","8"
7778,飲食店営業,亜久里,熊本市中央区新屋敷2丁目2-23-2F,273-6797,合同会社潤潤,森田　潤子,熊本市中央区新屋敷二丁目2番23号,2022年12月26日,2022年12月28日,2022年12月28日,2022年12月28日,2029年2月28日,,"熊本県/熊本市/中央区/新屋敷/二丁目/２番/２３号","130.71941","32.80566","5","8"
7779,飲食店営業,カラオケ　ＫＩＳＳ,熊本市東区東野2丁目22-9,,本田　めぐみ,,,2022年12月26日,2022年12月28日,2022年12月28日,2022年12月28日,2029年2月28日,,"熊本県/熊本市/東区/東野/二丁目/２２番/９号","130.77197","32.77531","5","8"
7780,飲食店営業,ｆｌｏｕｒ＋ｗａｔｅｒ／ＤＲＡ７,熊本市中央区手取本町5-1-103,312-0076,㈱ウィナーズ,鋤野　貴也,熊本市南区出仲間八丁目5番30号,2022年12月26日,2023年1月12日,2023年1月12日,2023年1月12日,2029年2月28日,,"熊本県/熊本市/中央区/手取本町/５番/１号","130.71002","32.80298","5","8"
7781,飲食店営業,Ｃｏｔｏａｍｏ　Ｌｏｕｎｇｅ,熊本市中央区花畑町12-15雅装堂ビル5F,,㈱Ｙ．ＧＲＯＵＰ,齋藤　義鷹,熊本市北区楡木三丁目1番102号,2022年12月26日,2023年1月6日,2023年1月6日,2023年1月6日,2029年2月28日,,"熊本県/熊本市/中央区/花畑町/１２番/１５号","130.70609","32.80040","5","8"
7782,飲食店営業,ｂａｒ　星空,熊本市中央区下通1丁目6-21下通センタービル201,,㈱Ｙ．ＧＲＯＵＰ,齋藤　義鷹,熊本市北区楡木3丁目1番102号,2022年12月26日,2023年1月6日,2023年1月6日,2023年1月6日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/６番/２１号","130.70914","32.80099","5","8"
7783,飲食店営業,桜,熊本市中央区下通1丁目8-18ツインビル10F-A・B,,㈱Ｙ．ＧＲＯＵＰ,齋藤　義鷹,熊本市北区楡木3丁目1番102号,2022年12月26日,2023年1月6日,2023年1月6日,2023年1月6日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/８番/１８号","130.70930","32.80050","5","8"
7784,飲食店営業,スナック　リディアン,熊本市中央区下通1丁目7-3ALTAビル4F-C,353-1011,澤田　由美子,,,2022年12月27日,2022年12月27日,2022年12月27日,2022年12月27日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/７番/３号","130.70760","32.80136","5","8"
7785,飲食店営業,Ｈｅｒｒｉｎｇ　Ｂｏｎｅ,熊本市中央区新市街2-6サンタカラヤビル3F,356-4747,川村　拓太,,,2022年12月28日,2023年1月6日,2023年1月6日,2023年1月6日,2029年2月28日,,"熊本県/熊本市/中央区/新市街/２番/６号","130.70663","32.80000","5","8"
7786,飲食店営業,ＢＯＳＳ　ＢＡＢＹ,熊本市中央区下通1丁目10-6アーバンビル21-2F-B・C,,岡﨑　寧希,,,2023年1月4日,2023年1月5日,2023年1月5日,2023年1月5日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/１０番/６号","130.70889","32.80043","5","8"
7787,飲食店営業,藤崎の杜サテライト,熊本市中央区井川淵町2-12,326-3036,㈱アルス,梅本　高士,東京都大田区蒲田三丁目23番8号蒲田ビル11階,2023年1月4日,2023年1月17日,2023年1月17日,2023年1月17日,2029年2月28日,,"熊本県/熊本市/中央区/井川淵町/２番/１２号","130.71851","32.80772","5","8"
7788,飲食店営業,本格炭火焼　創作居酒屋ジョー,熊本市北区鶴羽田1丁目15-7,,田﨑　輝,,,2023年1月5日,2023年1月6日,2023年1月6日,2023年1月6日,2029年2月28日,,"熊本県/熊本市/北区/鶴羽田/一丁目/１５番/７号","130.72740","32.85635","5","8"
7789,飲食店営業,ＢＡＲ５９,熊本市中央区上通町8-3,,前山　伸也,,,2023年1月5日,2023年1月6日,2023年1月6日,2023年1月6日,2029年2月28日,,"熊本県/熊本市/中央区/上通町/８番/３号","130.71091","32.80577","5","8"
7790,飲食店営業,ＡｌｔｅｒＮ,熊本市中央区手取本町5-1-2F,,㈱サムライナット,笹原　圭悟,熊本市中央区南坪井町5-21-2F,2023年1月5日,2023年1月12日,2023年1月12日,2023年3月1日,2029年5月31日,,"熊本県/熊本市/中央区/手取本町/５番/１号","130.71002","32.80298","5","8"
7791,飲食店営業,すなっくあむーる,熊本市中央区下通1丁目4-1ビギンビル2F-2,,山崎　利子,,,2023年1月5日,2023年1月11日,2023年1月11日,2023年1月11日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/４番/１号","130.70779","32.80214","5","8"
7792,飲食店営業,ＢＡＲ　ＦＡＫＥ　ＳＴＡＲ,熊本市中央区下通1丁目2-8第3森山ビル2F-1,,松永　誠司,,,2023年1月6日,2023年1月12日,2023年1月12日,2023年1月12日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/２番/８号","130.70847","32.80220","5","8"
7793,飲食店営業,ＢＡＲ　ＲＥＬＩＥＦ,熊本市中央区下通1丁目6-21下通センタービルB1-B02,,荒木　宏明,,,2023年1月10日,2023年1月10日,2023年1月10日,2023年1月10日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/６番/２１号","130.70914","32.80099","5","8"
7794,飲食店営業,ｂａｓｅていねいな暮らし,熊本市西区城山下代1丁目14-13,200-3659,㈱ｂａｓｅ,池本　早苗,熊本市西区城山下代一丁目14番13号,2023年1月10日,2023年1月20日,2023年1月20日,2023年1月20日,2029年2月28日,,"熊本県/熊本市/西区/城山下代/一丁目/１４番/１３号","130.65242","32.77957","5","8"
7795,飲食店営業,からあげ家なのに弁当や,熊本市北区龍田4丁目30-31繁田第一ビル106,,廣瀬　優,,,2023年1月10日,2023年1月18日,2023年1月18日,2023年1月18日,2029年2月28日,,"熊本県/熊本市/北区/龍田/四丁目/３０番/３１号","130.75352","32.84368","5","8"
7796,飲食店営業,ＨＯＭＥ　ＴＯＷＮ,熊本市東区長嶺南1丁目5-23メゾンNAGAMINE103,,豊田　淳樹,,,2023年1月10日,2023年2月20日,2023年2月20日,2023年2月20日,2029年2月28日,,"熊本県/熊本市/東区/長嶺南/一丁目/５番/２３号","130.76755","32.81255","5","8"
7797,飲食店営業,リッチ,熊本市中央区下通1丁目9-27ナポレオンビルB1-B,,㈱マーブル,石井　まり,熊本市中央区下通一丁目11番6号,2023年1月11日,2023年1月12日,2023年1月12日,2023年1月12日,2029年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/９番/２７号","130.70694","32.80050","5","8"
7798,飲食店営業,ビクトリアハウス王城,熊本市中央区大江本町7-9ビクトリアビル1F,,㈱Ａｉｓｌｅ,牧野　王城,熊本市中央区大江本町7-9ビクトリアビル1F,2023年1月13日,2023年1月13日,2023年1月13日,2023年1月13日,2029年2月28日,,"熊本県/熊本市/中央区/大江本町/７番/９号","130.72447","32.79506","5","8"
7799,飲食店営業,城彩苑　お茶の泉園,熊本市中央区二の丸1-1-2,288-0015,㈲お茶の泉園,谷口　清和,熊本県八代市泉町栗木4986,2023年1月16日,2023年1月18日,2023年1月18日,2023年3月1日,2029年2月28日,,"熊本県/熊本市/中央区/二の丸/１番","130.70186","32.80378","5","7"
7800,飲食店営業,セブン‐イレブン熊本城南千町店,熊本市南区城南町千町1630-1,0964-28-2270,青木　美能留,,,2023年1月16日,2023年1月30日,2023年1月30日,2023年3月1日,2029年2月28日,,"熊本県/熊本市/南区/城南町千町/１６３０番地","130.73979","32.72773","5","7"
7801,飲食店営業,とんからりん,熊本市中央区水前寺6丁目49-18サンライト水前寺102,,兵頭　一信,,,2023年1月17日,2023年1月17日,2023年1月17日,2023年1月17日,2029年2月28日,,"熊本県/熊本市/中央区/水前寺/六丁目/４９番/１８号","130.74379","32.79287","5","8"
7802,飲食店営業,Ｂａｒ．Ｃｒｅｓｔ,熊本市中央区新市街2-2西銀座ビル4F,,志垣　正和,,,2023年1月17日,2023年2月1日,2023年2月1日,2023年2月1日,2029年2月28日,,"熊本県/熊本市/中央区/新市街/２番/２号","130.70628","32.80007","5","8"
7803,飲食店営業,セブン‐イレブン植木平野店,熊本市北区植木町平野字中原152-1,,合資会社木村飼料店,木村　寿雄,熊本県山鹿市鹿本町来民687,2023年1月17日,2023年2月17日,2023年2月17日,2023年2月17日,2029年2月28日,,"熊本県/熊本市/北区/植木町平野","130.67770","32.88741","5","5"
